symbol,company_name,bbd_qyxx_id
000819,岳阳兴长石化股份有限公司,ea9568f25db34f2d9b79216069ca191e
000820,神雾节能股份有限公司,86059784d29742b28e367d28dcb1fc55
000821,湖北京山轻工机械股份有限公司,08d91ce0cad6443e99fc26b997821409
000822,山东海化股份有限公司,bc73107cb3ea470899e3eb1ef643cb34
000823,广东汕头超声电子股份有限公司,2f83364da41d45fb99eef47013004e5d
000825,山西太钢不锈钢股份有限公司,f9541bb38619482ebbfb961beaed99f9
000826,启迪桑德环境资源股份有限公司,50a62d9b77484268a1e5548f62d28789
000828,东莞发展控股股份有限公司,83043f9996ba4aeca3a73b5f3262b633
000829,天音通信控股股份有限公司,8f2cb65827764863ae187996f5a1d709
000830,鲁西化工集团股份有限公司,5bd6a2521f2547db8128d3a58366c91a
000831,五矿稀土股份有限公司,3230a7058ba043398f7c59d3202ff14f
000833,广西粤桂广业控股股份有限公司,495529b8a278433fb30ec757f4838596
000835,长城国际动漫游戏股份有限公司,a607407c7aef445bba5b8c81d6b70ea7
000836,天津富通鑫茂科技股份有限公司,82d8f76c06b2442380ab98f83b01d3ba
000837,秦川机床工具集团股份公司,469be964bb994360a4d2b87a0c90c12e
000838,财信地产发展集团股份有限公司,16a90018fb914c7eb19d38106136623b
000839,中信国安信息产业股份有限公司,01119596e42c4404be46c3463912ba8b
000848,河北承德露露股份有限公司,be376e3b51434b9996cf08e81e0ce948
000850,安徽华茂纺织股份有限公司,822a7f2c33f5452988bef2a04f7c0309
000851,大唐高鸿数据网络技术股份有限公司,b4cee4e6375240e7a359a3de7679ecee
000852,中石化石油机械股份有限公司,be710758ff0a43098131a180c7b811bd
000856,唐山冀东装备工程股份有限公司,fabd5150f4ed4872ae7b727a7664ec2a
000858,宜宾五粮液股份有限公司,67357a178efb4d92bbb2abcebdc8dd91
000859,安徽国风塑业股份有限公司,e868a3978ebc47c880a52b915b9000ee
000860,北京顺鑫农业股份有限公司,dd15418c3e364a5892aed7a82f689f71
